tfbs	motif_id	tx_id	gene_id	chr	start	end	RVG11_footprint	RVG1_footprint	RVG4_footprint	RVG11_bound	RVG1_bound	RVG4_bound	tfbs_bound_min2
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8861000	8861005	1.08284	1.94902	2.06807	0	0	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8861099	8861104	1.03987	1.57981	2.11071	0	0	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8861026	8861031	1.15558	1.94902	2.06807	0	0	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8861020	8861025	1.15558	1.94902	2.06807	0	0	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8860637	8860642	1.09352	2.60956	2.33201	0	1	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8859849	8859854	0.59689	1.81782	1.83225	0	0	0	no
Arid3a	MA0151.1	PER29_SVSP_9	NA	scaffold-mi2	8859414	8859419	0.56674	1.989	1.73826	0	0	0	no
Tcfcp2l1	MA0145.2	PER29_SVSP_9	NA	scaffold-mi2	8860904	8860917	2.00568	3.61094	3.39311	0	1	1	yes
Tcfcp2l1	MA0145.2	PER29_SVSP_9	NA	scaffold-mi2	8860898	8860911	2.12389	3.92188	3.66384	0	1	1	yes
FOXO4	MA0848.1	PER29_SVSP_9	NA	scaffold-mi2	8860265	8860271	0.84935	1.92441	2.27599	0	0	0	no
FOXO4	MA0848.1	PER29_SVSP_9	NA	scaffold-mi2	8860473	8860479	0.82359	1.93335	1.9837	0	0	0	no
FOXO4	MA0848.1	PER29_SVSP_9	NA	scaffold-mi2	8860607	8860613	1.12081	1.94798	2.33201	0	0	0	no
FOXO4	MA0848.1	PER29_SVSP_9	NA	scaffold-mi2	8860646	8860652	0.7983	3.28477	1.76284	0	1	0	no
FOXO4	MA0848.1	PER29_SVSP_9	NA	scaffold-mi2	8860439	8860445	1.26783	3.30367	2.49369	0	1	1	yes
FOXO4	MA0848.1	PER29_SVSP_9	NA	scaffold-mi2	8859765	8859771	0.59659	1.74294	1.41197	0	0	0	no
SREBF2	MA0596.1	PER29_SVSP_9	NA	scaffold-mi2	8860167	8860176	1.5343	2.59886	2.22121	0	1	0	no
SREBF2	MA0596.1	PER29_SVSP_9	NA	scaffold-mi2	8860802	8860811	2.26092	4.14762	2.67473	0	1	1	yes
SREBF2	MA0596.1	PER29_SVSP_9	NA	scaffold-mi2	8861057	8861066	1.26423	2.02891	2.1685	0	0	0	no
SREBF2	MA0596.1	PER29_SVSP_9	NA	scaffold-mi2	8861117	8861126	0.94992	2.28859	1.69123	0	0	0	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8859518	8859528	0.59694	2.13832	1.89719	0	0	0	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8859570	8859580	0.58174	2.13602	1.80154	0	0	0	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8860148	8860158	1.60867	3.06439	2.24658	0	1	0	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8860191	8860201	1.34113	2.20687	1.92286	0	0	0	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8860676	8860686	1.19481	3.28586	2.11352	0	1	0	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8860874	8860884	2.54802	5.00277	3.8231	1	1	1	yes
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8860960	8860970	0.7703	1.96792	2.51648	0	0	1	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8861178	8861188	1.12362	3.06738	1.77178	0	1	0	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8860075	8860085	1.34442	2.76751	1.97783	0	1	0	no
ELF5	MA0136.2	PER29_SVSP_9	NA	scaffold-mi2	8860021	8860031	0.85903	1.69564	1.5931	0	0	0	no
FOXC2	MA0846.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735825	8735836	1.40045	1.91608	0.90122	0	0	0	no
FOXC2	MA0846.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735733	8735744	2.53801	3.05207	1.48878	1	1	0	yes
NFIX	MA0671.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735779	8735787	3.28882	3.3441	1.66882	1	1	0	yes
NFIX	MA0671.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735945	8735953	1.39564	2.64847	0.92787	0	1	0	no
NFIX	MA0671.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735924	8735932	1.39564	2.64847	1.24943	0	1	0	no
NFIX	MA0671.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735879	8735887	0.90699	2.08558	0.80575	0	0	0	no
NFIX	MA0671.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735856	8735864	0.89768	2.08558	0.65286	0	0	0	no
NFIX	MA0671.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735654	8735662	1.30043	1.42052	0.97512	0	0	0	no
ZBTB26	MA1579.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735953	8735967	1.37687	2.5675	0.8693	0	1	0	no
ZBTB26	MA1579.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735927	8735941	1.39564	2.64847	1.23256	0	1	0	no
ZBTB26	MA1579.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735803	8735817	2.92403	3.15461	1.5691	1	1	0	yes
Dlx4	MA0881.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735671	8735678	1.32115	1.51431	1.21295	0	0	0	no
FOXO4	MA0848.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735827	8735833	1.43169	1.93406	0.93371	0	0	0	no
FOXO4	MA0848.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735735	8735741	2.53801	3.05207	1.48878	1	1	0	yes
BARX2	MA1471.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735671	8735682	1.32115	1.51431	1.21295	0	0	0	no
SOX10	MA0442.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735812	8735822	2.64605	2.81613	1.39331	1	1	0	yes
SOX10	MA0442.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735884	8735894	1.02026	2.08558	0.89201	0	0	0	no
SOX10	MA0442.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735893	8735903	1.06223	2.06911	0.93218	0	0	0	no
GRHL2	MA1105.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735726	8735737	2.53801	3.05207	1.48878	1	1	0	yes
Arid3a	MA0151.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735875	8735880	0.89768	2.08558	0.68881	0	0	0	no
MEIS1	MA0498.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735935	8735941	1.39564	2.64847	1.21008	0	1	0	no
MEIS1	MA0498.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735866	8735872	0.89768	2.08558	0.65286	0	0	0	no
FIGLA	MA0820.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735729	8735738	2.53801	3.05207	1.48878	1	1	0	yes
SOX9	MA0077.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735823	8735831	1.6173	2.12518	1.01016	0	0	0	no
SOX9	MA0077.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735959	8735967	1.36323	2.50677	0.8693	0	1	0	no
ELF5	MA0136.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735703	8735713	2.29921	2.79874	1.48878	0	1	0	no
ELF5	MA0136.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735817	8735827	2.10923	2.41027	1.20009	0	1	0	no
ELF5	MA0136.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735952	8735962	1.39479	2.64847	0.8693	0	1	0	no
ELF5	MA0136.2	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735700	8735710	2.20946	2.7532	1.48226	0	1	0	no
GRHL1	MA0647.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735726	8735737	2.53801	3.05207	1.48878	1	1	0	yes
GRHL1	MA0647.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735726	8735737	2.53801	3.05207	1.48878	1	1	0	yes
NFIA	MA0670.1	PER20_SVSP_2.SVSP_5	NA	scaffold-mi2	8735653	8735662	1.29143	1.4055	0.9766	0	0	0	no
ZBTB26	MA1579.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828434	8828448	6.50347	8.15258	5.52846	1	1	1	yes
ZBTB26	MA1579.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828408	8828422	7.76733	9.68961	7.19233	1	1	1	yes
Ddit3::Cebpa	MA0019.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828331	8828342	5.73213	6.77384	6.00794	1	1	1	yes
Ddit3::Cebpa	MA0019.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828890	8828901	1.91722	1.02264	0.99308	0	0	0	no
Ddit3::Cebpa	MA0019.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828578	8828589	5.90326	6.05207	4.26583	1	1	1	yes
Ddit3::Cebpa	MA0019.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828237	8828248	4.73482	5.42698	5.16418	1	1	1	yes
Ddit3::Cebpa	MA0019.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828223	8828234	3.2315	4.03558	3.61281	1	1	1	yes
HES6	MA1493.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828607	8828616	5.84744	5.81987	4.12195	1	1	1	yes
HES6	MA1493.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828401	8828410	6.90476	9.25563	7.0993	1	1	1	yes
NFIX	MA0671.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828426	8828434	7.8034	9.68961	7.19233	1	1	1	yes
NFIX	MA0671.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828594	8828602	5.90326	6.05207	4.26583	1	1	1	yes
NFIX	MA0671.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828772	8828780	0.91939	1.16648	1.01697	0	0	0	no
NFIX	MA0671.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828933	8828941	1.2073	1.22998	0.96856	0	0	0	no
NFIX	MA0671.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828729	8828737	1.38547	1.71511	2.72916	0	0	1	no
NFIX	MA0671.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828337	8828345	5.66394	6.77384	6.00794	1	1	1	yes
ATF4	MA0833.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828328	8828341	5.75276	6.77384	6.00794	1	1	1	yes
TFAP4	MA0691.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828453	8828462	5.08527	5.4113	5.55812	1	1	1	yes
TFAP4	MA0691.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828453	8828462	5.08527	5.4113	5.55812	1	1	1	yes
NFIA	MA0670.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828728	8828737	1.41099	1.71511	2.79387	0	0	1	no
Irx2	PH0082.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828569	8828585	5.72595	6.05207	4.0616	1	1	1	yes
ELF5	MA0136.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828305	8828315	5.66438	6.28832	5.70873	1	1	1	yes
ELF5	MA0136.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828765	8828775	1.03117	1.41037	0.95032	0	0	0	no
ELF5	MA0136.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828691	8828701	2.0573	2.73516	3.7213	0	1	1	yes
ELF5	MA0136.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828433	8828443	7.06601	9.03769	6.05465	1	1	1	yes
SREBF1	MA0595.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828600	8828609	5.90326	6.05207	4.16235	1	1	1	yes
SREBF1	MA0595.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828805	8828814	1.61361	0.70134	0.95058	0	0	0	no
SREBF1	MA0595.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828792	8828801	1.11641	0.62342	0.9551	0	0	0	no
FIGLA	MA0820.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828401	8828410	6.90476	9.25563	7.0993	1	1	1	yes
FIGLA	MA0820.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828453	8828462	5.08527	5.4113	5.55812	1	1	1	yes
FIGLA	MA0820.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828607	8828616	5.84744	5.81987	4.12195	1	1	1	yes
FIGLA	MA0820.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828809	8828818	1.70284	0.79992	0.95058	0	0	0	no
FIGLA	MA0820.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828607	8828616	5.84744	5.81987	4.12195	1	1	1	yes
FIGLA	MA0820.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828453	8828462	5.08527	5.4113	5.55812	1	1	1	yes
FIGLA	MA0820.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828401	8828410	6.90476	9.25563	7.0993	1	1	1	yes
SREBF2	MA0596.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828600	8828609	5.90326	6.05207	4.16235	1	1	1	yes
SOX9	MA0077.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828181	8828189	2.9094	3.3823	3.60314	1	1	1	yes
SOX9	MA0077.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828440	8828448	5.88032	7.23044	4.71124	1	1	1	yes
SOX9	MA0077.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828590	8828598	5.90326	6.05207	4.26583	1	1	1	yes
SOX9	MA0077.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828937	8828945	1.2073	1.22998	0.96856	0	0	0	no
FOXO4	MA0848.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828364	8828370	5.17366	6.77384	4.53698	1	1	1	yes
FOXO4	MA0848.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828852	8828858	1.8632	1.07695	1.03384	0	0	0	no
FOXO4	MA0848.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828815	8828821	1.71843	0.89341	0.95058	0	0	0	no
FOXO4	MA0848.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828185	8828191	2.9094	3.32766	3.60297	1	1	1	yes
Creb3l2	MA0608.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828401	8828409	6.79243	9.20138	7.08767	1	1	1	yes
Creb3l2	MA0608.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828607	8828615	5.85534	5.84663	4.10641	1	1	1	yes
Creb3l2	MA0608.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828608	8828616	5.84046	5.79085	4.12766	1	1	1	yes
Creb3l2	MA0608.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828417	8828425	7.8034	9.68961	7.19233	1	1	1	yes
Creb3l2	MA0608.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828402	8828410	7.14844	9.35476	7.14936	1	1	1	yes
MEIS1	MA0498.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828421	8828427	7.8034	9.68961	7.19233	1	1	1	yes
MEIS1	MA0498.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828447	8828453	5.36857	6.09755	5.55812	1	1	1	yes
MEIS1	MA0498.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828670	8828676	1.68891	2.48083	3.14952	0	1	1	yes
MEIS1	MA0498.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828741	8828747	1.19423	1.71511	1.72764	0	0	0	no
MEIS1	MA0498.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828854	8828860	1.8632	1.07695	1.03384	0	0	0	no
MEIS1	MA0498.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828347	8828353	5.5088	6.77384	5.90236	1	1	1	yes
MEIS1	MA0498.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828319	8828325	5.81101	6.45675	6.00794	1	1	1	yes
JUN	MA0488.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828327	8828339	5.76192	6.77384	6.00794	1	1	1	yes
JUN	MA0488.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828928	8828940	1.21251	1.22998	0.96856	0	0	0	no
JUN	MA0488.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828957	8828969	0.98517	0.92134	0.90677	0	0	0	no
Dlx4	MA0881.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828515	8828522	5.17398	4.48672	2.9244	1	1	1	yes
Dlx4	MA0881.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828515	8828522	5.17398	4.48672	2.9244	1	1	1	yes
Dlx4	MA0881.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828487	8828494	4.131	4.90811	5.55812	1	1	1	yes
Dlx4	MA0881.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828462	8828469	4.46374	4.90811	5.55812	1	1	1	yes
Dlx4	MA0881.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828216	8828223	2.62098	3.30535	3.01927	1	1	1	yes
SOX10	MA0442.2	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828365	8828375	5.17366	6.7714	4.44875	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828377	8828382	5.17366	5.8897	4.94298	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828470	8828475	4.27258	4.90811	5.55812	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828475	8828480	4.13291	4.90811	5.55812	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828490	8828495	4.131	4.90811	5.55812	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828523	8828528	5.20944	4.58694	2.94427	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828840	8828845	1.8632	1.06797	0.93932	0	0	0	no
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828984	8828989	0.64349	0.50679	0.65896	0	0	0	no
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828939	8828944	1.2073	1.22998	0.96856	0	0	0	no
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828836	8828841	1.84228	1.04349	0.84035	0	0	0	no
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828737	8828742	1.21784	1.71511	1.99329	0	0	0	no
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828582	8828587	5.90326	6.05207	4.26583	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828523	8828528	5.20944	4.58694	2.94427	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828486	8828491	4.131	4.90811	5.55812	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828466	8828471	4.44823	4.90811	5.55812	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828461	8828466	4.46374	4.90811	5.55812	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828373	8828378	5.17366	6.67203	4.55712	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828356	8828361	5.44359	6.77384	5.40888	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828315	8828320	5.81101	6.4415	6.00794	1	1	1	yes
Arid3a	MA0151.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828241	8828246	4.76341	5.40337	5.24104	1	1	1	yes
FOXC2	MA0846.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828361	8828372	5.20906	6.77384	4.53518	1	1	1	yes
FOXC2	MA0846.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828850	8828861	1.82704	1.07695	1.03384	0	0	0	no
FOXC2	MA0846.1	PER26_SVSP_4.SVSP_11.SVSP_7	NA	scaffold-mi2	8828183	8828194	2.9094	3.24027	3.58406	1	1	1	yes
